date,county,state,fips,cases,deaths
2020/10/6,Arthur,Nebraska,31005,1,0
2020/10/7,Arthur,Nebraska,31005,1,0
2020/10/8,Arthur,Nebraska,31005,1,0
2020/10/9,Arthur,Nebraska,31005,1,0
2020/10/10,Arthur,Nebraska,31005,2,0
2020/10/11,Arthur,Nebraska,31005,3,0
2020/10/12,Arthur,Nebraska,31005,3,0
2020/10/13,Arthur,Nebraska,31005,3,0
2020/10/14,Arthur,Nebraska,31005,3,0
2020/10/15,Arthur,Nebraska,31005,3,0
2020/10/16,Arthur,Nebraska,31005,3,0
2020/10/17,Arthur,Nebraska,31005,3,0
2020/10/18,Arthur,Nebraska,31005,3,0
2020/10/19,Arthur,Nebraska,31005,3,0
2020/10/20,Arthur,Nebraska,31005,3,0
2020/10/21,Arthur,Nebraska,31005,3,0
2020/10/22,Arthur,Nebraska,31005,3,0
2020/10/23,Arthur,Nebraska,31005,3,0
2020/10/24,Arthur,Nebraska,31005,4,0
2020/10/25,Arthur,Nebraska,31005,4,0
2020/10/26,Arthur,Nebraska,31005,4,0
2020/10/27,Arthur,Nebraska,31005,4,0
2020/10/28,Arthur,Nebraska,31005,4,0
2020/10/29,Arthur,Nebraska,31005,4,0
2020/10/30,Arthur,Nebraska,31005,5,0
2020/10/31,Arthur,Nebraska,31005,5,0
2020/6/9,Banner,Nebraska,31007,1,0
2020/6/10,Banner,Nebraska,31007,1,0
2020/6/11,Banner,Nebraska,31007,1,0
2020/6/12,Banner,Nebraska,31007,1,0
2020/6/13,Banner,Nebraska,31007,1,0
2020/6/14,Banner,Nebraska,31007,1,0
2020/6/15,Banner,Nebraska,31007,1,0
2020/6/16,Banner,Nebraska,31007,1,0
2020/6/17,Banner,Nebraska,31007,1,0
2020/6/18,Banner,Nebraska,31007,1,0
2020/6/19,Banner,Nebraska,31007,1,0
2020/6/20,Banner,Nebraska,31007,1,0
2020/6/21,Banner,Nebraska,31007,1,0
2020/6/22,Banner,Nebraska,31007,1,0
2020/6/23,Banner,Nebraska,31007,1,0
2020/6/24,Banner,Nebraska,31007,1,0
2020/6/25,Banner,Nebraska,31007,1,0
2020/6/26,Banner,Nebraska,31007,1,0
2020/6/27,Banner,Nebraska,31007,1,0
2020/6/28,Banner,Nebraska,31007,1,0
2020/6/29,Banner,Nebraska,31007,1,0
2020/6/30,Banner,Nebraska,31007,1,0
2020/7/1,Banner,Nebraska,31007,1,0
2020/7/2,Banner,Nebraska,31007,1,0
2020/7/3,Banner,Nebraska,31007,2,0
2020/7/4,Banner,Nebraska,31007,2,0
2020/7/5,Banner,Nebraska,31007,2,0
2020/7/6,Banner,Nebraska,31007,2,0
2020/7/7,Banner,Nebraska,31007,2,0
2020/7/8,Banner,Nebraska,31007,2,0
2020/7/9,Banner,Nebraska,31007,2,0
2020/7/10,Banner,Nebraska,31007,2,0
2020/7/11,Banner,Nebraska,31007,2,0
2020/7/12,Banner,Nebraska,31007,2,0
2020/7/13,Banner,Nebraska,31007,2,0
2020/7/14,Banner,Nebraska,31007,2,0
2020/7/15,Banner,Nebraska,31007,2,0
2020/7/16,Banner,Nebraska,31007,2,0
2020/7/17,Banner,Nebraska,31007,2,0
2020/7/18,Banner,Nebraska,31007,2,0
2020/7/19,Banner,Nebraska,31007,2,0
2020/7/20,Banner,Nebraska,31007,2,0
2020/7/21,Banner,Nebraska,31007,2,0
2020/7/22,Banner,Nebraska,31007,2,0
2020/7/23,Banner,Nebraska,31007,2,0
2020/7/24,Banner,Nebraska,31007,2,0
2020/7/25,Banner,Nebraska,31007,2,0
2020/7/26,Banner,Nebraska,31007,2,0
2020/7/27,Banner,Nebraska,31007,2,0
2020/7/28,Banner,Nebraska,31007,2,0
2020/7/29,Banner,Nebraska,31007,2,0
2020/7/30,Banner,Nebraska,31007,2,0
2020/7/31,Banner,Nebraska,31007,2,0
2020/8/1,Banner,Nebraska,31007,2,0
2020/8/2,Banner,Nebraska,31007,2,0
2020/8/3,Banner,Nebraska,31007,2,0
2020/8/4,Banner,Nebraska,31007,2,0
2020/8/5,Banner,Nebraska,31007,2,0
2020/8/6,Banner,Nebraska,31007,2,0
2020/8/7,Banner,Nebraska,31007,3,0
2020/8/8,Banner,Nebraska,31007,3,0
2020/8/9,Banner,Nebraska,31007,3,0
2020/8/10,Banner,Nebraska,31007,3,0
2020/8/11,Banner,Nebraska,31007,2,0
2020/8/12,Banner,Nebraska,31007,2,0
2020/8/13,Banner,Nebraska,31007,2,0
2020/8/14,Banner,Nebraska,31007,2,0
2020/8/15,Banner,Nebraska,31007,2,0
2020/8/16,Banner,Nebraska,31007,2,0
2020/8/17,Banner,Nebraska,31007,2,0
2020/8/18,Banner,Nebraska,31007,1,0
2020/8/19,Banner,Nebraska,31007,2,0
2020/8/20,Banner,Nebraska,31007,2,0
2020/8/21,Banner,Nebraska,31007,3,0
2020/8/22,Banner,Nebraska,31007,3,0
2020/8/23,Banner,Nebraska,31007,3,0
2020/8/24,Banner,Nebraska,31007,3,0
2020/8/25,Banner,Nebraska,31007,3,0
2020/8/26,Banner,Nebraska,31007,2,0
2020/8/27,Banner,Nebraska,31007,2,0
2020/8/28,Banner,Nebraska,31007,2,0
2020/8/29,Banner,Nebraska,31007,2,0
2020/8/30,Banner,Nebraska,31007,2,0
2020/8/31,Banner,Nebraska,31007,2,0
2020/9/1,Banner,Nebraska,31007,2,0
2020/9/2,Banner,Nebraska,31007,2,0
2020/9/3,Banner,Nebraska,31007,2,0
2020/9/4,Banner,Nebraska,31007,2,0
2020/9/5,Banner,Nebraska,31007,2,0
2020/9/6,Banner,Nebraska,31007,2,0
2020/9/7,Banner,Nebraska,31007,2,0
2020/9/8,Banner,Nebraska,31007,2,0
2020/9/9,Banner,Nebraska,31007,2,0
2020/9/10,Banner,Nebraska,31007,2,0
2020/9/11,Banner,Nebraska,31007,2,0
2020/9/12,Banner,Nebraska,31007,2,0
2020/9/13,Banner,Nebraska,31007,2,0
2020/9/14,Banner,Nebraska,31007,2,0
2020/9/15,Banner,Nebraska,31007,2,0
2020/9/16,Banner,Nebraska,31007,2,0
2020/9/17,Banner,Nebraska,31007,2,0
2020/9/18,Banner,Nebraska,31007,2,0
2020/9/19,Banner,Nebraska,31007,2,0
2020/9/20,Banner,Nebraska,31007,2,0
2020/9/21,Banner,Nebraska,31007,2,0
2020/9/22,Banner,Nebraska,31007,2,0
2020/9/23,Banner,Nebraska,31007,2,0
2020/9/24,Banner,Nebraska,31007,2,0
2020/9/25,Banner,Nebraska,31007,2,0
2020/9/26,Banner,Nebraska,31007,2,0
2020/9/27,Banner,Nebraska,31007,2,0
2020/9/28,Banner,Nebraska,31007,2,0
2020/9/29,Banner,Nebraska,31007,2,0
2020/9/30,Banner,Nebraska,31007,2,0
